session_id,player_id,session_start,duration_sec,platform,country
s_00062892,p_007107,2024-01-06 14:13:00,221,iOS,DE
s_00062893,p_007108,2024-02-12 11:35:00,127,iOS,JP
s_00062894,p_007108,2024-02-12 15:02:00,596,iOS,JP
s_00062895,p_007109,2024-01-11 14:38:00,350,Android,US
s_00062896,p_007109,2024-01-11 15:09:00,311,Android,US
s_00062897,p_007109,2024-01-11 14:23:00,344,Android,US
s_00062898,p_007109,2024-01-11 07:13:00,347,Android,US
s_00062899,p_007109,2024-01-11 14:12:00,64,Android,US
s_00062900,p_007109,2024-01-11 20:20:00,75,Android,US
s_00062901,p_007109,2024-01-11 20:17:00,424,Android,US
s_00062902,p_007109,2024-01-12 09:34:00,384,Android,US
s_00062903,p_007109,2024-01-12 10:24:00,162,Android,US
s_00062904,p_007109,2024-01-12 11:13:00,48,Android,US
s_00062905,p_007109,2024-01-12 07:59:00,293,Android,US
s_00062906,p_007109,2024-01-12 12:28:00,637,Android,US
s_00062907,p_007109,2024-01-13 08:31:00,126,Android,US
s_00062908,p_007109,2024-01-13 23:57:00,99,Android,US
s_00062909,p_007109,2024-01-13 19:34:00,184,Android,US
s_00062910,p_007109,2024-01-14 09:02:00,248,Android,US
s_00062911,p_007109,2024-01-14 07:35:00,185,Android,US
s_00062912,p_007109,2024-01-15 21:10:00,242,Android,US
s_00062913,p_007109,2024-01-15 12:16:00,854,Android,US
s_00062914,p_007109,2024-01-15 11:37:00,103,Android,US
s_00062915,p_007109,2024-01-15 08:56:00,675,Android,US
s_00062916,p_007110,2024-01-26 13:46:00,1305,iOS,JP
s_00062917,p_007110,2024-01-26 20:31:00,99,iOS,JP
s_00062918,p_007110,2024-01-27 21:14:00,484,iOS,JP
s_00062919,p_007110,2024-01-27 12:50:00,172,iOS,JP
s_00062920,p_007110,2024-01-27 14:41:00,237,iOS,JP
s_00062921,p_007110,2024-01-28 12:40:00,242,iOS,JP
s_00062922,p_007110,2024-01-28 17:07:00,475,iOS,JP
s_00062923,p_007110,2024-01-28 10:10:00,128,iOS,JP
s_00062924,p_007110,2024-01-28 20:49:00,843,iOS,JP
s_00062925,p_007110,2024-01-28 23:43:00,334,iOS,JP
s_00062926,p_007110,2024-01-28 13:15:00,430,iOS,JP
s_00062927,p_007110,2024-01-29 09:55:00,56,iOS,JP
s_00062928,p_007110,2024-01-30 21:51:00,331,iOS,JP
s_00062929,p_007110,2024-01-31 16:14:00,171,iOS,JP
s_00062930,p_007110,2024-02-01 08:05:00,516,iOS,JP
s_00062931,p_007110,2024-02-01 22:04:00,166,iOS,JP
s_00062932,p_007110,2024-02-01 09:53:00,135,iOS,JP
s_00062933,p_007110,2024-02-01 08:26:00,72,iOS,JP
s_00062934,p_007110,2024-02-02 17:04:00,78,iOS,JP
s_00062935,p_007110,2024-02-02 22:46:00,151,iOS,JP
s_00062936,p_007110,2024-02-02 16:21:00,59,iOS,JP
s_00062937,p_007110,2024-02-02 08:39:00,445,iOS,JP
s_00062938,p_007110,2024-02-02 22:19:00,184,iOS,JP
s_00062939,p_007110,2024-02-03 09:56:00,270,iOS,JP
s_00062940,p_007110,2024-02-03 20:18:00,461,iOS,JP
s_00062941,p_007110,2024-02-03 12:28:00,883,iOS,JP
s_00062942,p_007110,2024-02-04 14:01:00,463,iOS,JP
s_00062943,p_007110,2024-02-04 17:59:00,403,iOS,JP
s_00062944,p_007110,2024-02-04 18:37:00,586,iOS,JP
s_00062945,p_007110,2024-02-05 13:07:00,374,iOS,JP
s_00062946,p_007110,2024-02-06 16:08:00,56,iOS,JP
s_00062947,p_007110,2024-02-07 20:03:00,193,iOS,JP
s_00062948,p_007110,2024-02-08 11:06:00,406,iOS,JP
s_00062949,p_007110,2024-02-08 10:46:00,97,iOS,JP
s_00062950,p_007110,2024-02-08 12:37:00,255,iOS,JP
s_00062951,p_007110,2024-02-08 18:41:00,284,iOS,JP
s_00062952,p_007110,2024-02-09 21:55:00,1552,iOS,JP
s_00062953,p_007110,2024-02-10 23:22:00,1116,iOS,JP
s_00062954,p_007110,2024-02-10 07:02:00,303,iOS,JP
s_00062955,p_007110,2024-02-10 09:26:00,233,iOS,JP
s_00062956,p_007110,2024-02-10 21:35:00,3114,iOS,JP
s_00062957,p_007110,2024-02-11 07:52:00,273,iOS,JP
s_00062958,p_007111,2024-02-20 21:13:00,563,Android,RU
s_00062959,p_007112,2024-01-11 17:25:00,497,iOS,US
s_00062960,p_007112,2024-01-11 11:14:00,342,iOS,US
s_00062961,p_007112,2024-01-11 10:49:00,93,iOS,US
s_00062962,p_007112,2024-01-11 12:30:00,152,iOS,US
s_00062963,p_007112,2024-01-11 22:34:00,156,iOS,US
s_00062964,p_007113,2024-01-05 08:07:00,741,Android,CA
s_00062965,p_007113,2024-01-06 19:49:00,180,Android,CA
s_00062966,p_007113,2024-01-06 23:44:00,116,Android,CA
s_00062967,p_007113,2024-01-07 22:57:00,311,Android,CA
s_00062968,p_007113,2024-01-07 11:43:00,438,Android,CA
s_00062969,p_007114,2024-01-15 21:19:00,315,Android,KR
s_00062970,p_007114,2024-01-15 18:24:00,2496,Android,KR
s_00062971,p_007114,2024-01-15 09:14:00,635,Android,KR
s_00062972,p_007115,2024-02-17 19:10:00,186,iOS,GB
s_00062973,p_007115,2024-02-17 20:11:00,232,iOS,GB
s_00062974,p_007115,2024-02-18 21:12:00,84,iOS,GB
s_00062975,p_007115,2024-02-18 16:58:00,122,iOS,GB
s_00062976,p_007115,2024-02-19 16:34:00,309,iOS,GB
s_00062977,p_007115,2024-02-19 21:25:00,71,iOS,GB
s_00062978,p_007115,2024-02-20 11:05:00,419,iOS,GB
s_00062979,p_007115,2024-02-20 23:08:00,197,iOS,GB
s_00062980,p_007115,2024-02-20 09:05:00,273,iOS,GB
s_00062981,p_007115,2024-02-20 11:06:00,92,iOS,GB
s_00062982,p_007116,2024-02-02 23:21:00,282,Android,BR
s_00062983,p_007116,2024-02-02 07:42:00,142,Android,BR
s_00062984,p_007116,2024-02-03 10:08:00,275,Android,BR
s_00062985,p_007116,2024-02-03 19:42:00,129,Android,BR
s_00062986,p_007116,2024-02-04 07:09:00,102,Android,BR
s_00062987,p_007116,2024-02-04 17:13:00,134,Android,BR
s_00062988,p_007116,2024-02-04 12:50:00,232,Android,BR
s_00062989,p_007116,2024-02-04 15:35:00,71,Android,BR
s_00062990,p_007116,2024-02-05 16:01:00,110,Android,BR
s_00062991,p_007116,2024-02-05 18:37:00,90,Android,BR
s_00062992,p_007116,2024-02-06 10:16:00,266,Android,BR
s_00062993,p_007116,2024-02-06 22:56:00,421,Android,BR
s_00062994,p_007116,2024-02-06 07:37:00,326,Android,BR
s_00062995,p_007116,2024-02-07 11:47:00,171,Android,BR
s_00062996,p_007116,2024-02-07 19:59:00,114,Android,BR
s_00062997,p_007116,2024-02-07 18:03:00,302,Android,BR
s_00062998,p_007116,2024-02-07 19:17:00,103,Android,BR
s_00062999,p_007116,2024-02-07 11:59:00,745,Android,BR
s_00063000,p_007116,2024-02-07 13:43:00,968,Android,BR
s_00063001,p_007116,2024-02-08 22:38:00,266,Android,BR
s_00063002,p_007116,2024-02-08 19:06:00,350,Android,BR
s_00063003,p_007116,2024-02-09 14:23:00,195,Android,BR
s_00063004,p_007116,2024-02-09 22:33:00,157,Android,BR
s_00063005,p_007116,2024-02-09 12:26:00,304,Android,BR
s_00063006,p_007116,2024-02-10 09:44:00,267,Android,BR
s_00063007,p_007116,2024-02-10 13:10:00,407,Android,BR
s_00063008,p_007116,2024-02-11 16:05:00,128,Android,BR
s_00063009,p_007116,2024-02-11 09:05:00,397,Android,BR
s_00063010,p_007116,2024-02-11 20:33:00,282,Android,BR
s_00063011,p_007116,2024-02-12 20:24:00,205,Android,BR
s_00063012,p_007116,2024-02-12 23:46:00,637,Android,BR
s_00063013,p_007116,2024-02-12 07:36:00,357,Android,BR
s_00063014,p_007116,2024-02-13 16:55:00,134,Android,BR
s_00063015,p_007116,2024-02-13 18:50:00,2352,Android,BR
s_00063016,p_007116,2024-02-14 09:27:00,140,Android,BR
s_00063017,p_007116,2024-02-15 23:46:00,177,Android,BR
s_00063018,p_007116,2024-02-15 08:52:00,260,Android,BR
s_00063019,p_007116,2024-02-15 16:01:00,542,Android,BR
s_00063020,p_007116,2024-02-16 18:02:00,700,Android,BR
s_00063021,p_007116,2024-02-17 12:45:00,744,Android,BR
s_00063022,p_007116,2024-02-17 12:31:00,145,Android,BR
s_00063023,p_007116,2024-02-17 21:10:00,218,Android,BR
s_00063024,p_007116,2024-02-17 19:27:00,895,Android,BR
s_00063025,p_007116,2024-02-17 14:54:00,75,Android,BR
s_00063026,p_007116,2024-02-18 16:22:00,300,Android,BR
s_00063027,p_007116,2024-02-19 14:02:00,199,Android,BR
s_00063028,p_007116,2024-02-19 07:52:00,449,Android,BR
s_00063029,p_007116,2024-02-20 15:31:00,72,Android,BR
s_00063030,p_007116,2024-02-20 08:14:00,89,Android,BR
s_00063031,p_007116,2024-02-20 10:45:00,253,Android,BR
s_00063032,p_007116,2024-02-20 16:44:00,143,Android,BR
s_00063033,p_007116,2024-02-21 10:24:00,566,Android,BR
s_00063034,p_007116,2024-02-21 16:46:00,179,Android,BR
s_00063035,p_007117,2024-01-02 15:16:00,76,Android,CN
s_00063036,p_007117,2024-01-02 13:14:00,349,Android,CN
s_00063037,p_007117,2024-01-02 17:35:00,94,Android,CN
s_00063038,p_007117,2024-01-02 16:11:00,141,Android,CN
s_00063039,p_007117,2024-01-02 16:27:00,463,Android,CN
s_00063040,p_007117,2024-01-02 21:47:00,376,Android,CN
s_00063041,p_007118,2024-01-24 08:51:00,179,Android,KR
s_00063042,p_007118,2024-01-24 15:45:00,826,Android,KR
s_00063043,p_007119,2024-01-17 17:00:00,106,iOS,GB
s_00063044,p_007120,2024-02-17 15:15:00,258,Android,CN
s_00063045,p_007120,2024-02-17 22:51:00,122,Android,CN
s_00063046,p_007121,2024-01-03 22:04:00,755,Android,JP
s_00063047,p_007121,2024-01-04 11:20:00,342,Android,JP
s_00063048,p_007121,2024-01-04 19:54:00,150,Android,JP
s_00063049,p_007121,2024-01-05 09:06:00,402,Android,JP
s_00063050,p_007121,2024-01-06 07:45:00,328,Android,JP
s_00063051,p_007121,2024-01-07 15:30:00,1104,Android,JP
s_00063052,p_007121,2024-01-07 16:51:00,184,Android,JP
s_00063053,p_007121,2024-01-08 17:55:00,635,Android,JP
s_00063054,p_007121,2024-01-09 14:49:00,1058,Android,JP
s_00063055,p_007121,2024-01-10 10:32:00,138,Android,JP
s_00063056,p_007121,2024-01-10 11:19:00,69,Android,JP
s_00063057,p_007121,2024-01-10 20:50:00,373,Android,JP
s_00063058,p_007121,2024-01-10 22:03:00,65,Android,JP
s_00063059,p_007121,2024-01-10 10:29:00,555,Android,JP
s_00063060,p_007121,2024-01-11 23:35:00,243,Android,JP
s_00063061,p_007121,2024-01-12 10:14:00,97,Android,JP
s_00063062,p_007121,2024-01-12 18:40:00,157,Android,JP
s_00063063,p_007121,2024-01-12 15:13:00,265,Android,JP
s_00063064,p_007121,2024-01-12 11:05:00,186,Android,JP
s_00063065,p_007121,2024-01-12 09:52:00,108,Android,JP
s_00063066,p_007121,2024-01-13 11:26:00,176,Android,JP
s_00063067,p_007121,2024-01-13 16:07:00,280,Android,JP
s_00063068,p_007121,2024-01-13 18:02:00,497,Android,JP
s_00063069,p_007122,2024-01-16 17:26:00,606,iOS,CN
s_00063070,p_007122,2024-01-16 22:54:00,654,iOS,CN
s_00063071,p_007122,2024-01-17 18:40:00,114,iOS,CN
s_00063072,p_007122,2024-01-17 21:27:00,586,iOS,CN
s_00063073,p_007122,2024-01-18 09:53:00,1218,iOS,CN
s_00063074,p_007122,2024-01-18 12:02:00,234,iOS,CN
s_00063075,p_007122,2024-01-18 10:14:00,230,iOS,CN
s_00063076,p_007122,2024-01-19 17:32:00,79,iOS,CN
s_00063077,p_007122,2024-01-19 13:18:00,238,iOS,CN
s_00063078,p_007122,2024-01-19 12:09:00,1576,iOS,CN
s_00063079,p_007122,2024-01-19 23:09:00,725,iOS,CN
s_00063080,p_007122,2024-01-19 19:50:00,989,iOS,CN
s_00063081,p_007123,2024-02-12 20:06:00,212,iOS,BR
s_00063082,p_007123,2024-02-12 17:55:00,243,iOS,BR
s_00063083,p_007124,2024-01-11 12:21:00,278,iOS,DE
s_00063084,p_007124,2024-01-11 15:23:00,235,iOS,DE
s_00063085,p_007124,2024-01-11 23:28:00,712,iOS,DE
s_00063086,p_007125,2024-01-14 11:32:00,163,Android,JP
s_00063087,p_007125,2024-01-14 10:12:00,95,Android,JP
s_00063088,p_007125,2024-01-14 20:08:00,225,Android,JP
s_00063089,p_007126,2024-01-02 11:28:00,258,iOS,CN
s_00063090,p_007127,2024-01-07 21:36:00,111,Android,JP
s_00063091,p_007127,2024-01-08 12:28:00,508,Android,JP
s_00063092,p_007127,2024-01-09 08:42:00,223,Android,JP
s_00063093,p_007127,2024-01-09 17:16:00,224,Android,JP
s_00063094,p_007127,2024-01-10 09:58:00,137,Android,JP
s_00063095,p_007128,2024-01-08 13:56:00,79,iOS,BR
s_00063096,p_007129,2024-02-28 13:07:00,78,iOS,US
s_00063097,p_007129,2024-02-28 21:37:00,397,iOS,US
s_00063098,p_007130,2024-01-07 16:47:00,202,Android,RU
s_00063099,p_007130,2024-01-07 20:09:00,159,Android,RU
s_00063100,p_007130,2024-01-08 14:51:00,455,Android,RU
s_00063101,p_007130,2024-01-09 23:15:00,506,Android,RU
s_00063102,p_007130,2024-01-10 20:40:00,106,Android,RU
s_00063103,p_007130,2024-01-10 13:26:00,285,Android,RU
s_00063104,p_007130,2024-01-11 07:21:00,141,Android,RU
s_00063105,p_007130,2024-01-12 07:31:00,154,Android,RU
s_00063106,p_007130,2024-01-12 14:04:00,353,Android,RU
s_00063107,p_007131,2024-01-13 16:17:00,133,Android,KR
s_00063108,p_007132,2024-01-23 10:09:00,532,Android,JP
s_00063109,p_007132,2024-01-23 07:18:00,74,Android,JP
s_00063110,p_007132,2024-01-24 21:19:00,47,Android,JP
s_00063111,p_007132,2024-01-24 19:15:00,63,Android,JP
s_00063112,p_007132,2024-01-25 17:11:00,258,Android,JP
s_00063113,p_007132,2024-01-25 15:54:00,208,Android,JP
s_00063114,p_007132,2024-01-25 19:51:00,279,Android,JP
s_00063115,p_007132,2024-01-25 19:12:00,245,Android,JP
s_00063116,p_007132,2024-01-26 11:05:00,446,Android,JP
s_00063117,p_007132,2024-01-26 19:01:00,124,Android,JP
s_00063118,p_007132,2024-01-26 13:58:00,146,Android,JP
s_00063119,p_007132,2024-01-27 23:00:00,75,Android,JP
s_00063120,p_007132,2024-01-28 23:56:00,122,Android,JP
s_00063121,p_007132,2024-01-28 07:28:00,165,Android,JP
s_00063122,p_007132,2024-01-28 13:51:00,172,Android,JP
s_00063123,p_007133,2024-01-04 19:41:00,376,iOS,CA
s_00063124,p_007134,2024-01-14 17:06:00,1082,iOS,US
s_00063125,p_007134,2024-01-14 09:57:00,273,iOS,US
s_00063126,p_007134,2024-01-14 13:12:00,136,iOS,US
s_00063127,p_007134,2024-01-15 12:29:00,65,iOS,US
s_00063128,p_007134,2024-01-15 15:16:00,53,iOS,US
s_00063129,p_007134,2024-01-16 22:40:00,516,iOS,US
s_00063130,p_007134,2024-01-17 18:02:00,220,iOS,US
s_00063131,p_007134,2024-01-17 10:58:00,325,iOS,US
s_00063132,p_007134,2024-01-17 16:33:00,246,iOS,US
s_00063133,p_007134,2024-01-17 12:48:00,143,iOS,US
s_00063134,p_007134,2024-01-17 09:47:00,140,iOS,US
s_00063135,p_007134,2024-01-18 23:34:00,277,iOS,US
s_00063136,p_007134,2024-01-18 08:44:00,235,iOS,US
s_00063137,p_007134,2024-01-18 21:39:00,481,iOS,US
s_00063138,p_007134,2024-01-19 08:40:00,82,iOS,US
s_00063139,p_007134,2024-01-19 09:17:00,262,iOS,US
s_00063140,p_007135,2024-01-27 14:55:00,136,Android,CA
s_00063141,p_007135,2024-01-27 22:15:00,979,Android,CA
s_00063142,p_007136,2024-02-10 18:28:00,295,iOS,RU
s_00063143,p_007136,2024-02-10 15:00:00,154,iOS,RU
s_00063144,p_007136,2024-02-10 07:58:00,119,iOS,RU
s_00063145,p_007136,2024-02-11 10:58:00,125,iOS,RU
s_00063146,p_007136,2024-02-11 11:09:00,476,iOS,RU
s_00063147,p_007136,2024-02-11 20:14:00,322,iOS,RU
s_00063148,p_007136,2024-02-11 14:50:00,708,iOS,RU
s_00063149,p_007136,2024-02-11 08:01:00,81,iOS,RU
s_00063150,p_007136,2024-02-12 09:38:00,155,iOS,RU
s_00063151,p_007136,2024-02-12 12:37:00,326,iOS,RU
s_00063152,p_007136,2024-02-12 23:02:00,192,iOS,RU
s_00063153,p_007136,2024-02-12 11:35:00,873,iOS,RU
s_00063154,p_007136,2024-02-13 23:44:00,200,iOS,RU
s_00063155,p_007136,2024-02-14 11:02:00,38,iOS,RU
s_00063156,p_007136,2024-02-15 08:22:00,270,iOS,RU
s_00063157,p_007136,2024-02-15 17:01:00,86,iOS,RU
s_00063158,p_007136,2024-02-15 18:25:00,252,iOS,RU
s_00063159,p_007137,2024-01-20 09:32:00,55,Android,CN
s_00063160,p_007137,2024-01-20 21:52:00,138,Android,CN
s_00063161,p_007137,2024-01-20 18:48:00,405,Android,CN
s_00063162,p_007137,2024-01-21 15:24:00,641,Android,CN
s_00063163,p_007137,2024-01-21 12:26:00,166,Android,CN
s_00063164,p_007137,2024-01-21 09:13:00,733,Android,CN
s_00063165,p_007137,2024-01-21 12:09:00,204,Android,CN
s_00063166,p_007137,2024-01-22 10:27:00,450,Android,CN
s_00063167,p_007137,2024-01-22 23:11:00,422,Android,CN
s_00063168,p_007137,2024-01-23 07:43:00,281,Android,CN
s_00063169,p_007137,2024-01-23 09:24:00,702,Android,CN
s_00063170,p_007137,2024-01-23 12:06:00,240,Android,CN
s_00063171,p_007137,2024-01-24 22:15:00,38,Android,CN
s_00063172,p_007138,2024-01-23 07:00:00,409,iOS,FR
s_00063173,p_007139,2024-01-03 21:04:00,450,Android,CA
s_00063174,p_007139,2024-01-03 14:18:00,131,Android,CA
s_00063175,p_007139,2024-01-03 20:08:00,73,Android,CA
s_00063176,p_007139,2024-01-04 17:15:00,30,Android,CA
s_00063177,p_007139,2024-01-04 15:18:00,84,Android,CA
s_00063178,p_007139,2024-01-04 14:27:00,191,Android,CA
s_00063179,p_007139,2024-01-04 20:21:00,526,Android,CA
s_00063180,p_007139,2024-01-04 11:47:00,196,Android,CA
s_00063181,p_007139,2024-01-04 08:16:00,655,Android,CA
s_00063182,p_007140,2024-02-28 10:00:00,107,Android,DE
s_00063183,p_007140,2024-02-28 12:25:00,758,Android,DE
s_00063184,p_007141,2024-01-03 23:01:00,416,Android,DE
s_00063185,p_007141,2024-01-03 14:15:00,709,Android,DE
s_00063186,p_007142,2024-01-30 21:48:00,559,iOS,CN
s_00063187,p_007142,2024-01-30 19:46:00,104,iOS,CN
s_00063188,p_007142,2024-01-30 18:02:00,424,iOS,CN
s_00063189,p_007142,2024-01-30 07:56:00,219,iOS,CN
s_00063190,p_007142,2024-01-30 21:10:00,395,iOS,CN
s_00063191,p_007143,2024-01-07 14:13:00,322,Android,CN
s_00063192,p_007144,2024-02-24 18:06:00,130,iOS,FR
s_00063193,p_007144,2024-02-25 22:34:00,73,iOS,FR
s_00063194,p_007144,2024-02-25 07:47:00,1282,iOS,FR
s_00063195,p_007144,2024-02-25 09:16:00,70,iOS,FR
s_00063196,p_007144,2024-02-25 13:04:00,284,iOS,FR
s_00063197,p_007144,2024-02-25 12:50:00,422,iOS,FR
s_00063198,p_007144,2024-02-26 11:08:00,240,iOS,FR
s_00063199,p_007144,2024-02-26 23:07:00,38,iOS,FR
s_00063200,p_007144,2024-02-27 11:49:00,445,iOS,FR
s_00063201,p_007144,2024-02-28 19:18:00,492,iOS,FR
s_00063202,p_007144,2024-02-28 11:22:00,116,iOS,FR
s_00063203,p_007144,2024-02-28 23:09:00,325,iOS,FR
s_00063204,p_007144,2024-02-29 20:09:00,181,iOS,FR
s_00063205,p_007145,2024-01-26 15:17:00,289,iOS,BR
s_00063206,p_007146,2024-01-29 23:25:00,517,iOS,JP
s_00063207,p_007146,2024-01-29 13:38:00,175,iOS,JP
s_00063208,p_007147,2024-01-05 23:45:00,86,Android,US
s_00063209,p_007147,2024-01-05 21:30:00,137,Android,US
s_00063210,p_007147,2024-01-05 10:20:00,54,Android,US
s_00063211,p_007147,2024-01-05 19:21:00,1147,Android,US
s_00063212,p_007148,2024-01-12 10:03:00,492,Android,GB
s_00063213,p_007149,2024-01-20 08:56:00,172,Android,CA
s_00063214,p_007149,2024-01-20 10:33:00,157,Android,CA
s_00063215,p_007149,2024-01-20 07:49:00,277,Android,CA
s_00063216,p_007150,2024-01-30 14:20:00,145,Android,RU
s_00063217,p_007151,2024-01-03 22:44:00,82,iOS,DE
s_00063218,p_007151,2024-01-03 11:05:00,299,iOS,DE
s_00063219,p_007151,2024-01-03 17:11:00,357,iOS,DE
s_00063220,p_007151,2024-01-04 15:01:00,307,iOS,DE
s_00063221,p_007151,2024-01-05 14:45:00,154,iOS,DE
s_00063222,p_007151,2024-01-06 14:54:00,30,iOS,DE
s_00063223,p_007151,2024-01-06 18:08:00,727,iOS,DE
s_00063224,p_007151,2024-01-07 22:54:00,336,iOS,DE
s_00063225,p_007151,2024-01-08 17:25:00,84,iOS,DE
s_00063226,p_007151,2024-01-09 09:28:00,384,iOS,DE
s_00063227,p_007151,2024-01-10 09:42:00,149,iOS,DE
s_00063228,p_007151,2024-01-10 13:36:00,93,iOS,DE
s_00063229,p_007151,2024-01-11 21:58:00,423,iOS,DE
s_00063230,p_007151,2024-01-12 19:31:00,215,iOS,DE
s_00063231,p_007151,2024-01-12 11:48:00,146,iOS,DE
s_00063232,p_007151,2024-01-13 21:28:00,61,iOS,DE
s_00063233,p_007151,2024-01-14 07:59:00,173,iOS,DE
s_00063234,p_007151,2024-01-14 15:05:00,68,iOS,DE
s_00063235,p_007151,2024-01-15 12:56:00,334,iOS,DE
s_00063236,p_007151,2024-01-15 17:25:00,370,iOS,DE
s_00063237,p_007151,2024-01-16 11:48:00,103,iOS,DE
s_00063238,p_007151,2024-01-16 15:54:00,530,iOS,DE
s_00063239,p_007151,2024-01-16 23:49:00,281,iOS,DE
s_00063240,p_007151,2024-01-17 21:50:00,219,iOS,DE
s_00063241,p_007151,2024-01-18 23:04:00,148,iOS,DE
s_00063242,p_007151,2024-01-18 13:22:00,538,iOS,DE
s_00063243,p_007151,2024-01-18 22:56:00,360,iOS,DE
s_00063244,p_007151,2024-01-18 12:51:00,269,iOS,DE
s_00063245,p_007151,2024-01-18 18:26:00,188,iOS,DE
s_00063246,p_007151,2024-01-18 14:31:00,161,iOS,DE
s_00063247,p_007151,2024-01-19 07:02:00,40,iOS,DE
s_00063248,p_007151,2024-01-19 23:09:00,484,iOS,DE
s_00063249,p_007151,2024-01-19 17:07:00,246,iOS,DE
s_00063250,p_007151,2024-01-20 12:12:00,107,iOS,DE
s_00063251,p_007151,2024-01-20 09:47:00,273,iOS,DE
s_00063252,p_007151,2024-01-20 19:11:00,139,iOS,DE
s_00063253,p_007151,2024-01-20 20:46:00,95,iOS,DE
s_00063254,p_007151,2024-01-20 13:41:00,153,iOS,DE
s_00063255,p_007151,2024-01-20 14:27:00,84,iOS,DE
s_00063256,p_007151,2024-01-20 18:49:00,155,iOS,DE
s_00063257,p_007152,2024-03-06 13:43:00,561,iOS,JP
s_00063258,p_007152,2024-03-06 23:49:00,138,iOS,JP
s_00063259,p_007152,2024-03-06 15:31:00,468,iOS,JP
s_00063260,p_007152,2024-03-06 21:28:00,517,iOS,JP
s_00063261,p_007152,2024-03-06 14:15:00,343,iOS,JP
s_00063262,p_007152,2024-03-06 19:10:00,386,iOS,JP
s_00063263,p_007153,2024-02-14 13:18:00,233,Android,KR
s_00063264,p_007153,2024-02-14 12:40:00,119,Android,KR
s_00063265,p_007154,2024-01-07 11:34:00,46,Android,KR
s_00063266,p_007154,2024-01-08 20:27:00,1413,Android,KR
s_00063267,p_007154,2024-01-09 07:25:00,358,Android,KR
s_00063268,p_007154,2024-01-09 15:28:00,331,Android,KR
s_00063269,p_007154,2024-01-09 17:59:00,640,Android,KR
s_00063270,p_007154,2024-01-09 13:09:00,264,Android,KR
s_00063271,p_007154,2024-01-10 18:43:00,83,Android,KR
s_00063272,p_007154,2024-01-10 18:53:00,153,Android,KR
s_00063273,p_007154,2024-01-10 21:13:00,154,Android,KR
s_00063274,p_007154,2024-01-11 11:18:00,77,Android,KR
s_00063275,p_007154,2024-01-12 07:52:00,117,Android,KR
s_00063276,p_007154,2024-01-12 21:37:00,115,Android,KR
s_00063277,p_007154,2024-01-13 13:51:00,120,Android,KR
s_00063278,p_007154,2024-01-13 19:21:00,231,Android,KR
s_00063279,p_007154,2024-01-13 12:48:00,82,Android,KR
s_00063280,p_007154,2024-01-14 23:38:00,114,Android,KR
s_00063281,p_007154,2024-01-14 23:58:00,171,Android,KR
s_00063282,p_007154,2024-01-14 18:58:00,534,Android,KR
s_00063283,p_007154,2024-01-14 17:02:00,285,Android,KR
s_00063284,p_007154,2024-01-15 18:48:00,2690,Android,KR
s_00063285,p_007154,2024-01-15 12:43:00,292,Android,KR
s_00063286,p_007154,2024-01-16 08:25:00,491,Android,KR
s_00063287,p_007154,2024-01-17 13:15:00,322,Android,KR
s_00063288,p_007154,2024-01-17 22:03:00,282,Android,KR
s_00063289,p_007154,2024-01-17 19:41:00,383,Android,KR
s_00063290,p_007154,2024-01-17 21:39:00,89,Android,KR
s_00063291,p_007154,2024-01-17 10:01:00,103,Android,KR
s_00063292,p_007154,2024-01-18 15:08:00,504,Android,KR
s_00063293,p_007154,2024-01-18 17:59:00,36,Android,KR
s_00063294,p_007154,2024-01-18 17:51:00,85,Android,KR
s_00063295,p_007154,2024-01-18 22:39:00,341,Android,KR
s_00063296,p_007154,2024-01-19 22:12:00,345,Android,KR
s_00063297,p_007154,2024-01-19 11:50:00,452,Android,KR
s_00063298,p_007154,2024-01-19 10:45:00,317,Android,KR
s_00063299,p_007154,2024-01-20 19:09:00,73,Android,KR
s_00063300,p_007154,2024-01-21 12:13:00,344,Android,KR
s_00063301,p_007154,2024-01-21 07:50:00,149,Android,KR
s_00063302,p_007154,2024-01-21 08:57:00,74,Android,KR
s_00063303,p_007154,2024-01-21 14:23:00,151,Android,KR
s_00063304,p_007154,2024-01-21 18:39:00,1083,Android,KR
s_00063305,p_007154,2024-01-22 21:05:00,228,Android,KR
s_00063306,p_007154,2024-01-22 15:49:00,630,Android,KR
s_00063307,p_007155,2024-02-04 12:07:00,182,Android,JP
s_00063308,p_007155,2024-02-04 12:14:00,298,Android,JP
s_00063309,p_007155,2024-02-04 20:16:00,481,Android,JP
s_00063310,p_007155,2024-02-04 19:25:00,370,Android,JP
s_00063311,p_007155,2024-02-04 19:03:00,199,Android,JP
s_00063312,p_007156,2024-01-15 18:35:00,82,Android,JP
s_00063313,p_007156,2024-01-15 15:21:00,128,Android,JP
s_00063314,p_007156,2024-01-16 14:51:00,127,Android,JP
s_00063315,p_007156,2024-01-16 11:34:00,275,Android,JP
s_00063316,p_007156,2024-01-17 15:46:00,101,Android,JP
s_00063317,p_007156,2024-01-17 14:23:00,202,Android,JP
s_00063318,p_007156,2024-01-18 21:51:00,57,Android,JP
s_00063319,p_007156,2024-01-19 23:51:00,124,Android,JP
s_00063320,p_007156,2024-01-19 23:16:00,142,Android,JP
s_00063321,p_007156,2024-01-19 21:49:00,673,Android,JP
s_00063322,p_007156,2024-01-20 10:23:00,75,Android,JP
s_00063323,p_007156,2024-01-20 15:07:00,39,Android,JP
